# nB[fm-3], eps[MeVfm-3], p[MeVfm-3], M*_p[MeV], M*_n[MeV], chempo_p[MeV], chempo_n[MeV], xp[], kF_p[MeV], kF_n[MeV], gamma_fixYp[], dchempo_delta_dYp[MeV]
0.95 1232.790593 413.510312 152.7448454 152.7448454 1345.114332 1732.948321 0.2699183775 387.8336525 540.3707227 1.77414955 -2215.64098
0.955 1241.465299 417.3047078 152.1639028 152.1639028 1348.217602 1736.931944 0.2703378081 388.7140069 541.2134014 1.770921628 -2222.865282
0.96 1250.159892 421.1069657 151.5887802 151.5887802 1351.311406 1740.902976 0.2707546295 389.5912357 542.0530281 1.767732436 -2230.080599
0.965 1258.874308 424.9170315 151.0193844 151.0193844 1354.395788 1744.861492 0.2711688758 390.465369 542.8896286 1.764581347 -2237.287053
0.97 1267.608486 428.7348519 150.4556242 150.4556242 1357.470795 1748.807565 0.2715805803 391.3364362 543.7232284 1.761467746 -2244.484762
0.975 1276.362363 432.5603744 149.8974105 149.8974105 1360.53647 1752.741269 0.2719897755 392.2044664 544.5538528 1.75839103 -2251.673843
0.98 1285.135878 436.3935474 149.3446558 149.3446558 1363.592859 1756.662679 0.2723964935 393.069488 545.3815267 1.755350605 -2258.854411
0.985 1293.928969 440.2343201 148.7972747 148.7972747 1366.640007 1760.571868 0.2728007654 393.9315292 546.2062746 1.752345891 -2266.026579
0.99 1302.741576 444.0826424 148.2551836 148.2551836 1369.67796 1764.468908 0.273202622 394.7906176 547.0281208 1.749376319 -2273.190457
0.995 1311.573638 447.9384653 147.7183004 147.7183004 1372.706763 1768.353873 0.2736020932 395.6467802 547.8470893 1.746441331 -2280.346155
1 1320.425095 451.8017401 147.1865451 147.1865451 1375.726462 1772.226835 0.2739992085 396.5000439 548.6632037 1.743540379 -2287.493778
1.005 1329.295887 455.6724193 146.6598391 146.6598391 1378.737103 1776.087867 0.2743939967 397.3504349 549.4764874 1.740672925 -2294.633432
1.01 1338.185954 459.5504558 146.1381055 146.1381055 1381.738732 1779.937039 0.274786486 398.1979792 550.2869635 1.737838442 -2301.76522
1.015 1347.095238 463.4358035 145.621269 145.621269 1384.731395 1783.774425 0.2751767043 399.0427022 551.0946548 1.735036414 -2308.889243
1.02 1356.023679 467.3284168 145.1092557 145.1092557 1387.715138 1787.600094 0.2755646787 399.884629 551.8995838 1.732266334 -2316.005599
1.025 1364.971219 471.2282509 144.6019935 144.6019935 1390.690007 1791.414117 0.2759504358 400.7237844 552.7017728 1.729527703 -2323.114388
1.03 1373.937801 475.1352615 144.0994114 144.0994114 1393.656047 1795.216565 0.2763340017 401.5601927 553.5012437 1.726820034 -2330.215704
1.035 1382.923366 479.0494053 143.6014401 143.6014401 1396.613306 1799.007508 0.2767154022 402.3938778 554.2980183 1.724142849 -2337.309642
1.04 1391.927857 482.9706393 143.1080117 143.1080117 1399.561828 1802.787015 0.2770946623 403.2248633 555.0921179 1.721495676 -2344.396294
1.045 1400.951217 486.8989212 142.6190594 142.6190594 1402.50166 1806.555156 0.2774718067 404.0531726 555.8835638 1.718878056 -2351.475751
1.05 1409.993389 490.8342096 142.1345181 142.1345181 1405.432848 1810.311999 0.2778468597 404.8788284 556.6723769 1.716289536 -2358.548102
1.055 1419.054318 494.7764633 141.6543236 141.6543236 1408.355438 1814.057613 0.278219845 405.7018533 557.4585779 1.713729673 -2365.613436
1.06 1428.133947 498.725642 141.1784132 141.1784132 1411.269474 1817.792065 0.278590786 406.5222696 558.2421872 1.71119803 -2372.671837
1.065 1437.23222 502.6817058 140.7067254 140.7067254 1414.175004 1821.515423 0.2789597055 407.3400992 559.0232251 1.708694182 -2379.723392
1.07 1446.349083 506.6446154 140.2391998 140.2391998 1417.072072 1825.227755 0.279326626 408.1553637 559.8017114 1.706217707 -2386.768183
1.075 1455.48448 510.6143322 139.7757773 139.7757773 1419.960724 1828.929127 0.2796915697 408.9680843 560.5776659 1.703768195 -2393.806292
1.08 1464.638356 514.590818 139.3164 139.3164 1422.841005 1832.619605 0.2800545581 409.778282 561.3511081 1.701345242 -2400.837799
1.085 1473.810658 518.5740352 138.8610108 138.8610108 1425.71296 1836.299256 0.2804156127 410.5859775 562.1220572 1.698948452 -2407.862783
1.09 1483.001331 522.5639466 138.4095539 138.4095539 1428.576636 1839.968144 0.2807747543 411.3911912 562.8905324 1.696577434 -2414.881323
1.095 1492.210321 526.5605157 137.9619747 137.9619747 1431.432075 1843.626335 0.2811320035 412.1939431 563.6565523 1.694231807 -2421.893494
1.1 1501.437576 530.5637063 137.5182194 137.5182194 1434.279324 1847.273893 0.2814873804 412.9942532 564.4201356 1.691911197 -2428.899371
1.105 1510.683042 534.5734829 137.0782353 137.0782353 1437.118426 1850.910883 0.2818409049 413.7921408 565.1813008 1.689615234 -2435.899028
1.11 1519.946667 538.5898104 136.6419707 136.6419707 1439.949427 1854.537367 0.2821925966 414.5876254 565.9400659 1.687343558 -2442.892538
1.115 1529.228399 542.6126541 136.2093749 136.2093749 1442.77237 1858.153411 0.2825424745 415.3807259 566.6964489 1.685095814 -2449.879971
1.12 1538.528184 546.6419798 135.7803979 135.7803979 1445.5873 1861.759075 0.2828905576 416.171461 567.4504676 1.682871652 -2456.861399
1.125 1547.845972 550.6777539 135.354991 135.354991 1448.394261 1865.354423 0.2832368643 416.9598492 568.2021395 1.680670732 -2463.836889
1.13 1557.181711 554.719943 134.9331062 134.9331062 1451.193296 1868.939517 0.2835814128 417.7459089 568.9514821 1.678492717 -2470.806511
1.135 1566.53535 558.7685142 134.5146964 134.5146964 1453.984448 1872.514418 0.2839242211 418.5296579 569.6985125 1.676337277 -2477.770329
1.14 1575.906839 562.8234353 134.0997152 134.0997152 1456.767762 1876.079188 0.2842653068 419.3111142 570.4432476 1.674204088 -2484.72841
1.145 1585.296126 566.8846742 133.6881174 133.6881174 1459.54328 1879.633886 0.2846046871 420.0902951 571.1857043 1.672092832 -2491.680819
1.15 1594.703161 570.9521993 133.2798583 133.2798583 1462.311046 1883.178574 0.2849423792 420.867218 571.9258991 1.670003196 -2498.627618
1.155 1604.127895 575.0259794 132.8748941 132.8748941 1465.071101 1886.713311 0.2852783998 421.6418999 572.6638485 1.667934874 -2505.56887
1.16 1613.570278 579.1059838 132.4731818 132.4731818 1467.823489 1890.238156 0.2856127653 422.4143578 573.3995687 1.665887564 -2512.504637
1.165 1623.03026 583.1921821 132.0746792 132.0746792 1470.568252 1893.753169 0.2859454921 423.1846083 574.1330757 1.66386097 -2519.434979
1.17 1632.507793 587.2845442 131.6793448 131.6793448 1473.305432 1897.258408 0.286276596 423.9526677 574.8643854 1.661854801 -2526.359954
1.175 1642.002828 591.3830407 131.2871379 131.2871379 1476.035071 1900.753931 0.2866060928 424.7185523 575.5935135 1.65986877 -2533.279622
1.18 1651.515316 595.487642 130.8980184 130.8980184 1478.75721 1904.239795 0.2869339979 425.4822782 576.3204756 1.657902598 -2540.19404
1.185 1661.04521 599.5983195 130.511947 130.511947 1481.471891 1907.716058 0.2872603266 426.243861 577.045287 1.655956007 -2547.103264
1.19 1670.592461 603.7150445 130.1288849 130.1288849 1484.179155 1911.182778 0.2875850939 427.0033164 577.767963 1.654028728 -2554.00735
1.195 1680.157022 607.8377889 129.7487943 129.7487943 1486.879044 1914.640009 0.2879083145 427.7606599 578.4885184 1.652120494 -2560.906354
1.2 1689.738845 611.9665247 129.3716379 129.3716379 1489.571597 1918.087808 0.2882300029 428.5159066 579.2069683 1.650231042 -2567.800328
