# nB[fm-3], eps[MeVfm-3], p[MeVfm-3], M*_p[MeV], M*_n[MeV], chempo_p[MeV], chempo_n[MeV], xp[], kF_p[MeV], kF_n[MeV], gamma_fixYp[], dchempo_delta_dYp[MeV]
0.02445929524 23.08104767 0.07233909423 0 0 0 0 0 0 0 0 0
0.03 28.32944726 0.1069399522 0 0 0 0 0 0 0 0 0
0.03559614044 33.63749311 0.1487887669 0 0 0 0 0 0 0 0 0
0.04106010028 38.82699523 0.195622922 0 0 0 0 0 0 0 0 0
0.04653025058 44.02897389 0.2476404191 0 0 0 0 0 0 0 0 0
0.05209976498 49.3320044 0.3051268843 0 0 0 0 0 0 0 0 0
0.0578333494 54.79790093 0.3684019088 0 0 0 0 0 0 0 0 0
0.06377407895 60.46808338 0.4377805258 0 0 0 0 0 0 0 0 0
0.0699447902 66.36479223 0.5135315884 0 0 0 0 0 0 0 0 0
0.07634598808 72.48898094 0.5958197367 0 0 0 0 0 0 0 0 0
0.08295137357 78.81591794 0.6846164668 0 0 0 0 0 0 0 0 0
0.08970175975 85.28921579 0.7795564107 0 0 0 0 0 0 0 0 0
0.09645326265 91.77088069 0.8772677391 0 0 0 0 0 0 0 0 0
0.1030259148 98.08732208 0.9696901228 0 0 0 0 0 0 0 0 0
0.109319241 104.1408535 1.057903618 0 0 0 0 0 0 0 0 0
0.12 114.4306656 1.271826774 852.6267743 562.5697446 842.3320211 964.1874366 0.06627677876 121.8543441 294.3020398 2.449480272 -999.454413
0.125 119.2540627 1.39378141 849.5319396 550.5581389 840.2925197 965.1827531 0.06849897956 124.889188 298.0972157 2.587080353 -1014.185023
0.13 124.0826138 1.529939793 846.4312685 538.8269182 838.3753905 966.250412 0.07070058258 127.8740004 301.7818682 2.729265235 -1030.080571
0.135 128.9167009 1.682094347 843.3195472 527.3792291 836.5822753 967.3984834 0.07288875782 130.81521 305.3622467 2.872279587 -1047.087124
0.14 133.7567448 1.852051461 840.1919121 516.2177707 834.9151288 968.6342591 0.07506935251 133.7181539 308.8440263 3.012590153 -1065.156346
0.145 138.6032005 2.041608548 837.0439405 505.3446362 833.3761161 969.9642003 0.07724687329 136.5871283 312.2324088 3.14707939 -1084.243029
0.15 143.4565531 2.252532913 833.8717255 494.7611871 831.967515 971.393907 0.07942451055 139.4254556 315.5322051 3.273175749 -1104.303084
0.155 148.3173138 2.486543001 830.6719329 484.4679614 830.6916246 972.9281082 0.08160419864 142.2355657 318.7479005 3.388917016 -1125.291938
0.16 153.1860149 2.745292416 827.4418406 474.4646154 829.5506824 974.5706706 0.08378670553 145.0190879 321.883707 3.492953711 -1147.163297
0.165 158.0632062 3.030356963 824.1793594 464.7498977 828.5467914 976.3246251 0.08597174524 147.7769502 324.9436033 3.584506122 -1169.868223
0.17 162.9494505 3.343224774 820.8830359 455.3216533 827.681858 978.1922078 0.08815810653 150.5094823 327.9313659 3.66329097 -1193.354506
0.175 167.8453202 3.685289445 817.5520394 446.1768531 826.957541 980.174912 0.09034379153 153.2165189 330.8505918 3.729432767 -1217.566281
0.18 172.7513929 4.057845987 814.1861354 437.3116457 826.3752127 982.2735495 0.09252615841 155.8974994 333.7047156 3.783372038 -1242.443872
0.185 177.6682492 4.462089266 810.7856467 428.7214254 825.9359303 984.4883162 0.09470206294 158.5515625 336.4970207 3.825778926 -1267.923814
0.19 182.5964691 4.899114568 807.3514054 420.4009131 825.6404183 986.8188613 0.09686799447 161.1776329 339.2306478 3.857477235 -1293.939018
0.195 187.5366295 5.3699199 803.8846987 412.3442445 825.48906 989.2643557 0.09902020298 163.7744985 341.9086002 3.879381197 -1320.419057
0.2 192.4893022 5.875409591 800.3872107 404.5450621 825.4818965 991.8235588 0.1011548144 166.3408774 344.5337473 3.89244522 -1347.290519
0.205 197.4550519 6.416398854 796.8609618 396.9966072 825.6186332 994.4948818 0.1032679326 168.8754755 347.1088266 3.897625686 -1374.477421
0.21 202.4344347 6.993618922 793.308249 389.6918092 825.8986516 997.276446 0.1053557274 171.3770325 349.6364461 3.895853187 -1401.901651
0.215 207.4279966 7.607722506 789.731587 382.6233702 826.3210247 1000.166135 0.1074145079 173.8443597 352.1190851 3.888013401 -1429.483417
0.22 212.4362725 8.259289307 786.1336531 375.7838427 826.8845359 1003.161644 0.1094407822 176.2763679 354.5590962 3.874934835 -1457.141697
0.225 217.4597853 8.948831409 782.5172354 369.1656997 827.5876999 1006.260519 0.1114313033 178.6720882 356.9587067 3.857381833 -1484.794673
0.23 222.4990457 9.676798424 778.885186 362.761397 828.4287848 1009.460192 0.1133831039 181.0306856 359.3200213 3.836051516 -1512.360147
