# nB[fm-3], eps[MeVfm-3], p[MeVfm-3], M*_p[MeV], M*_n[MeV], chempo_p[MeV], chempo_n[MeV], xp[], kF_p[MeV], kF_n[MeV], gamma_fixYp[], dchempo_delta_dYp[MeV]
0.94 1355.196889 752.2653365 96.27306338 96.27306338 1953.141985 2241.981092 0.1126828115 288.8386543 574.639823 2.023531271 -1897.907701
0.945 1366.428316 760.3764296 95.84831234 95.84831234 1961.22346 2250.587033 0.112698289 289.3631215 575.6535397 2.019598933 -1901.619192
0.95 1377.702734 768.5156304 95.42828063 95.42828063 1969.291309 2259.177225 0.1127133376 289.8854663 576.6637562 2.01571172 -1905.314933
0.955 1389.020062 776.6827878 95.01288432 95.01288432 1977.345513 2267.751676 0.1127279694 290.4057128 577.6705019 2.011868715 -1908.995092
0.96 1400.380224 784.8777515 94.6020415 94.6020415 1985.386058 2276.310391 0.1127421963 290.9238849 578.6738056 2.008069023 -1912.659839
0.965 1411.78314 793.1003726 94.19567226 94.19567226 1993.412927 2284.853381 0.1127560298 291.4400057 579.6736958 2.004311777 -1916.309337
0.97 1423.228732 801.350503 93.79369859 93.79369859 2001.426109 2293.380654 0.112769481 291.954098 580.6702007 2.000596132 -1919.94375
0.975 1434.71692 809.6279959 93.39604434 93.39604434 2009.425591 2301.892222 0.1127825604 292.4661841 581.6633482 1.996921266 -1923.563237
0.98 1446.247628 817.9327054 93.00263517 93.00263517 2017.411363 2310.388095 0.1127952787 292.9762861 582.6531655 1.99328638 -1927.167955
0.985 1457.820775 826.2644867 92.61339849 92.61339849 2025.383416 2318.868286 0.1128076457 293.4844253 583.6396799 1.989690696 -1930.758058
0.99 1469.436285 834.623196 92.22826342 92.22826342 2033.341742 2327.332809 0.1128196712 293.9906229 584.6229182 1.986133457 -1934.333699
0.995 1481.094077 843.0086907 91.84716069 91.84716069 2041.286333 2335.781676 0.1128313647 294.4948996 585.6029067 1.982613925 -1937.895026
1 1492.794075 851.420829 91.47002267 91.47002267 2049.217186 2344.214904 0.1128427352 294.9972756 586.5796716 1.979131385 -1941.442187
1.005 1504.5362 859.8594701 91.09678326 91.09678326 2057.134295 2352.632508 0.1128537918 295.4977711 587.5532386 1.975685137 -1944.975326
1.01 1516.320374 868.3244744 90.72737788 90.72737788 2065.037657 2361.034504 0.1128645428 295.9964055 588.5236332 1.972274501 -1948.494586
1.015 1528.146519 876.815703 90.36174341 90.36174341 2072.92727 2369.420909 0.1128749966 296.493198 589.4908807 1.968898816 -1952.000107
1.02 1540.014557 885.3330184 89.99981815 89.99981815 2080.803134 2377.791741 0.1128851613 296.9881677 590.4550057 1.965557435 -1955.492027
1.025 1551.924411 893.8762835 89.64154179 89.64154179 2088.665247 2386.147019 0.1128950447 297.4813329 591.416033 1.962249731 -1958.970482
1.03 1563.876002 902.4453627 89.28685535 89.28685535 2096.513611 2394.486762 0.1129046544 297.972712 592.3739866 1.958975091 -1962.435604
1.035 1575.869253 911.0401209 88.93570117 88.93570117 2104.348228 2402.810989 0.1129139976 298.4623229 593.3288906 1.955732919 -1965.887527
1.04 1587.904086 919.6604243 88.58802285 88.58802285 2112.169101 2411.119721 0.1129230816 298.9501832 594.2807687 1.952522633 -1969.326379
1.045 1599.980424 928.3061398 88.24376522 88.24376522 2119.976234 2419.41298 0.1129319132 299.4363101 595.2296442 1.949343665 -1972.752288
1.05 1612.09819 936.9771353 87.90287434 87.90287434 2127.76963 2427.690786 0.1129404991 299.9207206 596.1755402 1.946195465 -1976.165379
1.055 1624.257306 945.6732797 87.56529738 87.56529738 2135.549296 2435.953162 0.1129488458 300.4034315 597.1184796 1.943077492 -1979.565776
1.06 1636.457696 954.3944427 87.23098271 87.23098271 2143.315237 2444.200131 0.1129569597 300.8844592 598.058485 1.939989221 -1982.9536
1.065 1648.699282 963.1404948 86.89987974 86.89987974 2151.067462 2452.431715 0.1129648468 301.3638199 598.9955785 1.93693014 -1986.328973
1.07 1660.981987 971.9113077 86.57193901 86.57193901 2158.805977 2460.647939 0.112972513 301.8415294 599.9297823 1.933899748 -1989.692011
1.075 1673.305736 980.7067536 86.24711207 86.24711207 2166.530792 2468.848827 0.1129799643 302.3176034 600.8611181 1.930897559 -1993.042831
1.08 1685.67045 989.526706 85.9253515 85.9253515 2174.241915 2477.034404 0.112987206 302.7920572 601.7896075 1.927923097 -1996.381547
1.085 1698.076054 998.3710389 85.60661088 85.60661088 2181.939358 2485.204694 0.1129942437 303.2649059 602.7152716 1.924975897 -1999.708273
1.09 1710.522472 1007.239627 85.29084472 85.29084472 2189.623129 2493.359724 0.1130010827 303.7361645 603.6381316 1.922055506 -2003.023119
1.095 1723.009626 1016.132347 84.97800851 84.97800851 2197.293242 2501.499519 0.1130077281 304.2058476 604.5582082 1.919161482 -2006.326196
1.1 1735.537441 1025.049075 84.66805863 84.66805863 2204.949708 2509.624106 0.1130141848 304.6739695 605.4755219 1.916293393 -2009.61761
1.105 1748.105842 1033.989689 84.36095236 84.36095236 2212.59254 2517.733512 0.1130204576 305.1405445 606.3900931 1.913450818 -2012.89747
1.11 1760.714751 1042.954067 84.05664784 84.05664784 2220.221751 2525.827764 0.1130265514 305.6055864 607.3019418 1.910633344 -2016.165878
1.115 1773.364094 1051.942089 83.75510406 83.75510406 2227.837355 2533.90689 0.1130324705 306.0691091 608.2110878 1.907840571 -2019.422939
1.12 1786.053795 1060.953633 83.45628084 83.45628084 2235.439366 2541.970918 0.1130382196 306.5311261 609.1175509 1.905072105 -2022.668754
1.125 1798.783778 1069.988583 83.1601388 83.1601388 2243.0278 2550.019876 0.1130438028 306.9916507 610.0213503 1.902327562 -2025.903425
1.13 1811.553969 1079.046818 82.86663933 82.86663933 2250.602673 2558.053793 0.1130492244 307.450696 610.9225053 1.899606569 -2029.127049
1.135 1824.364291 1088.128221 82.57574459 82.57574459 2258.164 2566.072698 0.1130544884 307.9082749 611.8210348 1.896908758 -2032.339724
1.14 1837.214671 1097.232677 82.28741749 82.28741749 2265.711797 2574.076621 0.1130595988 308.3644001 612.7169576 1.894233773 -2035.541546
1.145 1850.105032 1106.360068 82.00162167 82.00162167 2273.246083 2582.06559 0.1130645594 308.8190842 613.6102922 1.891581262 -2038.732611
1.15 1863.035302 1115.510281 81.71832145 81.71832145 2280.766875 2590.039637 0.113069374 309.2723395 614.501057 1.888950885 -2041.913012
1.155 1876.005404 1124.6832 81.43748187 81.43748187 2288.274191 2597.998791 0.1130740462 309.7241783 615.3892701 1.886342308 -2045.08284
1.16 1889.015265 1133.878711 81.15906863 81.15906863 2295.76805 2605.943083 0.1130785795 310.1746123 616.2749494 1.883755203 -2048.242188
1.165 1902.06481 1143.096703 80.88304809 80.88304809 2303.24847 2613.872544 0.1130829774 310.6236536 617.1581126 1.881189251 -2051.391143
1.17 1915.153966 1152.337063 80.60938724 80.60938724 2310.715471 2621.787204 0.1130872432 311.0713137 618.0387774 1.878644139 -2054.529796
1.175 1928.282658 1161.59968 80.33805371 80.33805371 2318.169073 2629.687096 0.1130913802 311.5176041 618.916961 1.876119562 -2057.658232
1.18 1941.450812 1170.884443 80.06901573 80.06901573 2325.609296 2637.57225 0.1130953916 311.9625361 619.7926807 1.873615221 -2060.776539
1.185 1954.658356 1180.191243 79.80224213 79.80224213 2333.036161 2645.442699 0.1130992804 312.4061209 620.6659534 1.871130823 -2063.884801
1.19 1967.905215 1189.519971 79.53770232 79.53770232 2340.449688 2653.298475 0.1131030496 312.8483694 621.5367959 1.868666083 -2066.983101
1.195 1981.191316 1198.870518 79.27536628 79.27536628 2347.8499 2661.13961 0.1131067021 313.2892925 622.4052249 1.866220719 -2070.071523
1.2 1994.516586 1208.242776 79.01520454 79.01520454 2355.236819 2668.966136 0.1131102408 313.7289009 623.2712567 1.863794458 -2073.150147
